DATA,PROX_UTEIS,MES,DIA_SEMANA,PD_1360,PD_46851,PD_58191,PD_38718,PD_46846,PD_16731,PD_26529,PD_21653,PD_1359,PD_53172,PD_45276,PD_10183,PD_26175,PD_23776,PD_50589,PD_29585,PD_12318,PD_55618,PD_26603,PD_54032,PD_21638,PD_46844,PD_11895,PD_50595,PD_3518,PD_10086,PD_35859,PD_50588,PD_47445,PD_43001,PD_30283,PD_28360,PD_57537,PD_21417,PD_47891,PD_50590,PD_1354,PD_14149,PD_21568,PD_16763,PD_30702,PD_14144,PD_50587,PD_44681,PD_30816,PD_52170,PD_22683,PD_39668,PD_30802,PD_13969,PD_18691,PD_55451,PD_30817,PD_49141,PD_12388,PD_1357,PD_3604,PD_30282,PD_21500,PD_17422,PD_16728,PD_38717,PD_29666,PD_60656,PD_2757,PD_44682,PD_44684,PD_39667,PD_1356,PD_39665,PD_50360,PD_49140,PD_57117,PD_11587,PD_14138,PD_30818,PD_22886,PD_46310,PD_47711,PD_46212,PD_51233,PD_49142,PD_14137,PD_17421,PD_28530,PD_11013,PD_53189,PD_11275,PD_21486,PD_11782,PD_3602,PD_14136,PD_52099,PD_44683,PD_58152,PD_21586,PD_7017,PD_3603,PD_29563,PD_14148,PD_39666,PD_46299,PD_52154,PD_31799,PD_31800,PD_50219,PD_39351,PD_39663,PD_39664,PD_35273,PD_53484,PD_51113,PD_17426,PD_26890,PD_22133,PD_17891,PD_50357,PD_17424,PD_58168,PD_52185,PD_17420,PD_28509,PD_50220,PD_52183,PD_43170,PD_46298,PD_28531,PD_30870,PD_7548,PD_22684,PD_21466,PD_29561,PD_41942,PD_21467,PD_14147,PD_17417,PD_7546,PD_56196,PD_17892,PD_17893,PD_41108,PD_48916,PD_43145,PD_1377,PD_17895,PD_41944,PD_1350,PD_35276,PD_36033,PD_52169,PD_21603,PD_50671,PD_22137,PD_22682,PD_21604,PD_43144,PD_34735,PD_15054,PD_35272,PD_49533,PD_52186,PD_18865,PD_43169,PD_30803,PD_10002,PD_21656,PD_50361,PD_22104,PD_53973,PD_50757,PD_3457,PD_7016,PD_49218,PD_8904,PD_50901,PD_21588,PD_16730,PD_53034,PD_7549,PD_34358,PD_39414,PD_9426,PD_55043,PD_3793,PD_18449,PD_19836,PD_21196,PD_21587,PD_20105,PD_21468,PD_17890,PD_47058,PD_17418,PD_17888,PD_28110,PD_18503,PD_21602,PD_17894,PD_53869,PD_50359,PD_21197,PD_46297,PD_22136,PD_35275,PD_37926,PD_50356,PD_17416,PD_43143,PD_11385,PD_27406,PD_17415,PD_17423,PD_17414,PD_3605,PD_18856,PD_29705,PD_17254,PD_10009,PD_10001,PD_11348,PD_10010,PD_3607,PD_3606,PD_2639,PD_10008,PD_6791,PD_2896,PD_2897,PD_2564,PD_8554,PD_41107,PD_17411,PD_17412,PD_51306,PD_17889,PD_17410,PD_34734,PD_11252,PD_35274,PD_17413,NOVAS_ATIVACOES_CLIENTES,FUNCIONARIOS_DIAS,NOVOS_CLIENTES,NUM_VENDEDOR
2013-01-11,21,1,5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,300,0,0.0,0,0.0,15,0.0,990.0,0.0,0,75,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,51,0,0.0,0,0,0,0.0,317.24,0,920.0,0.0,0,0,0,320,0.0,0,0.0,0.0,0,420,750.0,0.0,156,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,3534,980.0,216,0,5040,0.0,0,20.0,406.0,0,0,0,0.0,1470,0,0,3720.0,564,792,0.0,420,0.0,0.0,0,0,192,204.0,0.0,0,0.0,0.0,168.0,0.0,0.0,0,0,0.0,4320,0,0.0,580.0,6180.0,0.0,0,3344,0,0.0,0,768.0,0,0.0,0.0,0,0,13160,0,0,0.0,0,0,25995,0,0,2820.0,0,0.0,0,0.0,1095.0,0,0.0,0,0.0,2920,2020.0,0,1240.0,1536,0,0.0,3792,0.0,14820,8300,8424,0,0,6629,0.0,300.0,0,0,0,12140,0,0,0.0,3420.0,0.0,11820.0,2021.15,12636,96000,9360.0,14480,500,17280.0,22870,19135.77,25040.27,0,20900,144200.0,77747,101221,0.0,0,0.0,77860.0,24540.0,0,5652,41120.0,0,48000,0,13340.0,37,75.0,0,130
2013-01-12,22,1,6,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,260,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,42.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,1160,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3334,0.0,0,0.0,0,0,0.0,48,0.0,15170,0,0,0,0,5396,0.0,420.0,0,0,0,0,0,0,0.0,80.0,0.0,0.0,0.0,12,0,0.0,15920,0,72.0,14210,18033.05,16544.34,19017,25300,52000.0,105642,79040,0.0,0,0.0,26000.0,0.0,0,108,300.0,0,0,0,0.0,22,76.0,0,130
2013-01-13,23,1,7,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,2340.0,0.0,0,150,0,0,0,0,0,0.0,0.0,0,0,0,120,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,832.0,0.0,0,0,0,8560,0.0,0,0.0,0.0,0,1000,645.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,570,2780.0,984,0,0,0.0,0,500.0,280.0,0,0,0,0.0,1480,0,0,2400.0,384,0,0.0,144,0.0,0.0,0,0,528,1092.0,0.0,0,0.0,80.0,408.0,0.0,0.0,0,0,0.0,2060,0,0.0,560.0,7380.0,0.0,0,0,0,0.0,0,1560.0,0,0.0,0.0,0,0,2060,0,0,0.0,0,0,0,0,0,2800.0,0,0.0,0,0.0,2235.0,0,0.0,0,0.0,1610,6060.0,0,4680.0,2712,0,0.0,3324,0.0,0,16920,2148,0,0,2301,0.0,0.0,0,0,0,1700,0,0,0.0,8860.0,0.0,6060.0,0.0,7560,0,7740.0,11360,0,16668.0,0,3608.64,10418.08,0,0,137500.0,0,0,59484.0,0,0.0,91520.0,17640.0,0,3312,46040.0,0,0,0,10940.0,46,76.0,0,130
2013-01-14,23,1,1,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,180,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,2020,0,0.0,0,0.0,30,0.0,1215.0,0.0,0,45,0,0,0,0,0,0.0,0.0,0,0,0,20,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,680.0,0.0,0,0,0,700,0.0,0,0.0,0.0,0,0,180.0,0.0,0,2290,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,366,1000.0,408,0,5260,0.0,0,500.0,392.0,0,0,0,0.0,1320,0,0,2840.0,336,0,0.0,1284,0.0,0.0,25995,0,180,156.0,0.0,0,0.0,0.0,168.0,0.0,0.0,0,0,0.0,3180,0,920.0,1320.0,5240.0,0.0,0,1770,0,0.0,0,1020.0,0,0.0,0.0,0,0,1740,0,0,0.0,0,0,0,0,51990,8800.0,0,0.0,0,0.0,1800.0,0,0.0,26000,0.0,4929,3000.0,0,2260.0,1188,0,0.0,1920,0.0,15450,9240,1200,0,0,5166,0.0,4040.0,0,0,0,15640,0,0,0.0,9100.0,0.0,8040.0,3233.98,3948,0,13300.0,0,0,10926.0,19990,15155.23,24624.15,20554,11650,76400.0,89244,122904,11817.0,0,0.0,76520.0,29180.0,0,4704,33460.0,0,0,0,13120.0,22,77.0,0,130
2013-01-15,23,1,2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,700,180,0.0,0,0.0,0,0.0,2280.0,0.0,0,120,0,0,0,0,0,0.0,0.0,0,0,0,400,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,1952.0,0.0,0,0,0,12280,0.0,0,0.0,0.0,0,0,510.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,225,1200,2420.0,504,0,4560,0.0,0,420.0,882.0,0,0,0,0.0,1440,0,0,3180.0,1320,0,0.0,756,0.0,0.0,0,0,324,1176.0,0.0,0,0.0,0.0,708.0,0.0,0.0,0,0,0.0,3740,0,4780.0,1380.0,7100.0,0.0,0,982,0,0.0,0,1992.0,0,0.0,4020.0,0,0,4160,0,0,0.0,0,0,0,0,0,6440.0,0,0.0,0,0.0,1935.0,0,0.0,0,160.0,3987,3060.0,0,4340.0,4056,0,0.0,5784,0.0,29920,21980,3780,0,0,2120,0.0,6660.0,0,0,0,39620,0,0,0.0,20660.0,40.0,9260.0,2244.72,5424,0,17600.0,14970,0,26154.0,23340,22148.65,15207.1,20792,26990,129420.0,103262,106644,39226.0,0,0.0,84840.0,46340.0,0,4944,55140.0,0,0,0,17140.0,8,145.0,0,130
2013-01-16,22,1,3,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,100,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,440,336,0.0,0,0.0,0,0.0,1755.0,0.0,0,45,0,0,0,0,0,0.0,0.0,0,0,0,40,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,2584.0,0.0,0,0,0,3160,0.0,8100,0.0,0.0,0,0,120.0,0.0,0,460,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,15,540,1620.0,948,0,140,0.0,0,360.0,616.0,0,0,0,0.0,17330,0,0,3700.0,180,0,0.0,744,14380.0,0.0,0,0,444,864.0,0.0,0,0.0,0.0,432.0,0.0,0.0,0,0,0.0,6140,0,1200.0,800.0,6840.0,0.0,0,845,0,0.0,0,1668.0,0,0.0,0.0,0,0,14460,0,0,0.0,0,0,0,0,0,1960.0,0,0.0,0,0.0,2100.0,0,0.0,0,0.0,3039,3280.0,0,1400.0,5748,0,0.0,4488,0.0,14870,20000,4224,0,0,4335,0.0,3680.0,0,0,0,6540,0,0,0.0,57420.0,0.0,6380.0,5700.37,4728,0,14220.0,16100,0,16380.0,22220,25851.1,30528.01,54508,22500,160620.0,61620,108852,72995.0,0,0.0,119380.0,32600.0,0,4608,31020.0,0,0,0,13900.0,0,155.0,0,130
2013-01-17,21,1,4,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,115.0,0,0,2700,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,520,768,0.0,0,0.0,0,0.0,1695.0,0.0,0,135,0,0,0,0,0,0.0,0.0,0,1166,0,120,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,1976.0,0.0,0,0,6140,2480,0.0,0,0.0,0.0,0,0,825.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1008,1900.0,684,0,1480,0.0,0,200.0,728.0,0,0,0,0.0,8590,0,0,3420.0,1128,0,0.0,408,0.0,0.0,0,0,732,972.0,0.0,0,0.0,0.0,600.0,0.0,0.0,0,0,0.0,3140,0,2000.0,940.0,6260.0,0.0,0,2397,0,0.0,0,2112.0,0,0.0,0.0,0,0,2980,0,0,0.0,1440,0,0,0,0,1380.0,0,0.0,0,0.0,2820.0,0,0.0,0,0.0,2788,3180.0,0,5100.0,3096,0,0.0,4032,0.0,29270,15740,2760,0,0,3814,0.0,3780.0,0,0,0,2060,0,0,0.0,11360.0,80.0,11040.0,15581.89,13896,77484,19380.0,16030,0,18036.0,22510,28354.87,28390.65,66105,22830,236740.0,101801,63819,43275.0,0,0.0,111360.0,39660.0,0,4968,52480.0,0,0,0,18240.0,38,156.0,0,130
2013-01-18,21,1,5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,276,0.0,0,0.0,0,0.0,1230.0,0.0,0,75,0,0,0,0,0,0.0,0.0,0,0,0,180,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,2216.0,0.0,0,0,0,2900,0.0,0,0.0,0.0,0,0,135.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,60,684,860.0,48,0,0,0.0,0,40.0,238.0,0,0,0,0.0,6350,0,0,3060.0,132,0,0.0,336,0.0,100.0,25995,0,72,48.0,0.0,0,0.0,0.0,72.0,0.0,0.0,0,0,0.0,8140,0,10120.0,380.0,5440.0,0.0,0,2970,0,0.0,0,972.0,0,0.0,0.0,0,0,4540,0,0,0.0,40,0,25995,0,25995,6520.0,0,0.0,0,0.0,1410.0,0,0.0,0,0.0,1546,1720.0,0,1580.0,1152,0,0.0,2184,0.0,30360,10180,1008,0,0,3078,0.0,2580.0,0,0,0,3140,0,49270,0.0,6580.0,0.0,10280.0,12924.09,2940,51492,3580.0,22750,50440,9288.0,21890,15938.62,21411.73,40875,20480,166000.0,60182,104406,33074.0,0,0.0,57040.0,31320.0,0,2664,47240.0,0,0,0,19300.0,22,172.0,0,128
2013-01-19,22,1,6,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1008.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1576,0,0.0,0,0.0,0,0.0,0.0,0,0,8060,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,3306,0.0,0,0.0,0,0,0.0,0,0.0,14870,0,0,0,0,2349,0.0,7340.0,0,0,0,10500,0,0,0.0,80.0,0.0,0.0,16001.7,0,0,10000.0,10070,0,108.0,23380,33463.83,13686.34,0,23530,80.0,110489,110369,0.0,0,0.0,0.0,520.0,0,12,400.0,0,0,0,0.0,35,173.0,0,128
2013-01-20,23,1,7,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,552,0.0,0,0.0,0,0.0,1785.0,0.0,0,90,0,0,0,0,0,0.0,0.0,0,0,0,20,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,1216.0,0.0,0,0,0,3600,0.0,0,0.0,0.0,0,0,375.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,210,468,2380.0,984,0,2560,0.0,0,380.0,350.0,0,0,0,0.0,1540,0,0,2020.0,600,0,0.0,0,0.0,260.0,0,0,480,708.0,0.0,0,0.0,60.0,456.0,0.0,0.0,0,0,0.0,4180,0,1640.0,2120.0,4880.0,0.0,0,0,0,0.0,0,1116.0,0,0.0,0.0,0,0,2200,0,0,0.0,400,0,0,0,0,6380.0,0,0.0,0,0.0,1485.0,0,0.0,0,0.0,0,2800.0,40000,3060.0,3528,0,0.0,2988,0.0,0,12240,1644,0,0,0,0.0,2660.0,0,0,0,27220,0,0,0.0,28200.0,0.0,6060.0,0.0,6744,0,8600.0,15350,0,13086.0,0,0.0,0.0,0,0,131780.0,0,0,99161.0,0,0.0,78080.0,34920.0,0,1956,47180.0,0,0,0,13420.0,47,173.0,0,128
2013-01-21,23,1,1,0.0,0,0.0,0.0,0,0.0,0,750.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,220,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,1080,0.0,0,0.0,0,0.0,930.0,0.0,0,75,0,0,0,0,0,0.0,0.0,0,0,0,40,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,17,0,0.0,0,0,0,0.0,0.0,0,1688.0,0.0,0,0,0,1800,0.0,0,0.0,0.0,0,0,855.0,0.0,0,2360,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,60,516,1960.0,264,0,400,0.0,0,20.0,308.0,0,0,0,0.0,7870,0,0,2500.0,696,0,0.0,300,0.0,1180.0,0,0,168,1008.0,0.0,0,0.0,0.0,144.0,0.0,0.0,0,0,0.0,4640,0,1440.0,740.0,5600.0,0.0,0,0,0,0.0,0,1008.0,0,0.0,0.0,0,0,4180,0,0,0.0,0,0,0,0,0,11000.0,0,0.0,0,0.0,1695.0,0,0.0,0,0.0,2827,3980.0,0,2240.0,3228,0,0.0,4080,0.0,14750,7940,984,0,0,4699,0.0,7300.0,0,0,0,12040,0,0,0.0,42180.0,0.0,8180.0,0.0,9912,0,10680.0,0,1500,13374.0,17740,31612.24,32441.33,20730,21050,108140.0,100724,85754,57865.0,0,0.0,80320.0,39340.0,0,3456,36800.0,0,0,0,15580.0,29,174.0,0,128
2013-01-22,23,1,2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,1200,2180.0,0,0.0,0,0.0,570.0,0.0,0,90,0,0,0,0,0,0.0,0.0,0,0,0,280,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,3568.0,0.0,0,0,0,5540,0.0,0,0.0,0.0,0,40,2235.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,450,924,1820.0,360,0,260,0.0,0,360.0,770.0,0,0,0,0.0,3630,0,0,3120.0,996,0,0.0,624,0.0,860.0,0,0,912,816.0,0.0,0,0.0,0.0,396.0,0.0,0.0,0,0,0.0,5440,0,2200.0,1280.0,7340.0,0.0,0,894,0,0.0,0,1704.0,0,0.0,0.0,0,0,8960,0,0,0.0,1000,0,25995,0,0,460.0,0,0.0,0,0.0,2280.0,0,0.0,0,0.0,2887,5380.0,0,5340.0,4728,0,0.0,5436,0.0,16770,22000,2328,0,0,5652,0.0,12680.0,0,0,0,13100,0,0,25995.0,21740.0,0.0,9460.0,4848.15,9276,0,12560.0,16190,0,33210.0,24970,18494.79,28390.98,21580,22720,152440.0,116219,64082,55833.0,0,0.0,115680.0,15000.0,0,6348,48760.0,0,0,0,16360.0,14,187.0,0,128
2013-01-23,22,1,3,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,1140,0.0,0,0.0,0,0.0,465.0,0.0,0,30,0,0,0,0,0,0.0,0.0,0,0,0,80,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,1296.0,0.0,0,0,0,1500,0.0,0,0.0,0.0,0,0,3000.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,306,2180.0,1116,0,80,0.0,0,420.0,448.0,0,0,0,0.0,4170,0,0,3100.0,672,0,0.0,444,0.0,4640.0,0,0,504,1032.0,0.0,0,0.0,0.0,480.0,0.0,0.0,0,0,0.0,4020,0,8700.0,580.0,4480.0,0.0,0,644,0,0.0,0,1548.0,0,0.0,0.0,0,0,7100,0,0,0.0,440,0,0,0,51990,3500.0,0,0.0,0,0.0,2040.0,0,0.0,26000,0.0,2659,5040.0,0,1800.0,3300,0,0.0,4104,0.0,15140,14120,4824,0,0,5502,0.0,11360.0,0,0,0,11440,0,0,0.0,33780.0,80.0,8160.0,5266.47,3048,0,14820.0,14360,950,21384.0,28640,12950.36,35392.31,41690,26470,101640.0,98200,74830,65210.0,0,0.0,91000.0,28740.0,0,14556,36160.0,0,0,0,16320.0,0,203.0,0,128
2013-01-24,21,1,4,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,96,0.0,0,0.0,0,0.0,675.0,0.0,0,105,0,0,0,0,0,0.0,0.0,0,4275,400,60,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,4864.0,0.0,0,0,1520,7980,0.0,2360,0.0,0.0,0,0,3480.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,30,996,4560.0,768,0,120,0.0,0,780.0,756.0,0,0,0,0.0,7560,0,0,2520.0,624,0,0.0,792,11140.0,4820.0,0,0,852,1272.0,0.0,0,0.0,0.0,828.0,0.0,0.0,0,0,0.0,4780,0,1300.0,1800.0,7900.0,0.0,0,1322,0,0.0,0,1836.0,0,0.0,0.0,0,0,6800,0,0,0.0,0,0,0,0,0,4400.0,0,0.0,0,0.0,2160.0,0,0.0,0,0.0,2093,5960.0,0,5820.0,5160,0,0.0,4860,0.0,46130,15920,8340,0,0,4076,0.0,4660.0,0,0,0,21440,0,6410,0.0,11860.0,100.0,14940.0,11736.8,6288,0,18380.0,11820,1200,22662.0,20650,20321.15,26778.82,0,21000,180660.0,111082,116129,46926.0,0,0.0,103800.0,34680.0,0,19920,55800.0,0,0,0,19960.0,8,212.0,0,128
2013-01-25,21,1,5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1140,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,1152,0.0,0,0.0,0,0.0,810.0,0.0,0,30,0,0,0,0,0,0.0,0.0,0,0,0,60,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,7920,0,0,0,0.0,0,0,0,0.0,0.0,0,1640.0,0.0,0,0,0,4680,0.0,0,0.0,0.0,0,0,855.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,15,480,0.0,192,0,100,0.0,0,80.0,322.0,0,0,0,0.0,2300,0,0,2300.0,384,0,0.0,264,0.0,520.0,0,0,2952,264.0,0.0,0,0.0,0.0,132.0,0.0,0.0,0,0,0.0,7660,0,1920.0,560.0,5720.0,0.0,0,0,0,0.0,0,948.0,0,0.0,200.0,0,0,8600,0,0,0.0,40,0,25995,0,18075,4020.0,0,0.0,0,0.0,675.0,0,0.0,0,0.0,3776,2540.0,2000,1340.0,3000,0,0.0,3840,0.0,30080,7320,1848,0,0,5022,0.0,5080.0,0,0,0,12280,0,0,0.0,9060.0,0.0,11420.0,0.0,3348,127992,3820.0,15240,800,13806.0,15524,27733.25,35648.48,20650,24940,144120.0,110011,74017,11484.0,0,0.0,55140.0,22020.0,0,7512,40780.0,0,24000,0,16120.0,0,216.0,0,128
2013-01-26,22,1,6,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,1046,0,0.0,0,0.0,0,0.0,0.0,0,0,80,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,2171,0.0,0,0.0,0,0,0.0,0,0.0,30320,0,0,0,0,5067,0.0,20.0,0,0,0,0,0,0,0.0,80.0,0.0,0.0,4840.33,0,0,0.0,19520,0,666.0,11940,21306.99,34930.93,0,15130,3040.0,105216,94676,0.0,0,0.0,60.0,0.0,0,108,1600.0,0,0,0,0.0,25,216.0,0,128
